student_id,hours_studied,attendance,sleep_hours,exam_score,motivation,tutoring_sessions,family_income
1700,21,69,6,64,2,3,1
1701,22,69,7,64,1,0,1
1702,23,66,8,66,3,2,3
1703,24,75,9,69,3,0,2
1704,27,94,6,71,2,2,2
1705,22,93,6,69,3,0,3
1706,19,75,8,67,1,1,1
1707,24,84,7,66,2,0,1
1708,31,89,7,71,2,2,1
1709,19,70,9,63,1,2,3
1710,14,67,4,62,2,0,3
1711,27,99,5,73,2,0,2
1712,19,85,4,66,1,1,2
1713,7,99,9,72,2,3,3
1714,25,74,8,67,1,1,1
1715,17,88,5,65,2,0,2
1716,19,69,7,66,2,2,2
1717,22,70,7,68,1,3,2
1718,21,80,4,69,2,1,2
1719,24,73,7,68,2,0,3
1720,17,67,5,61,2,0,1
1721,23,71,8,68,2,3,2
1722,18,61,5,64,1,3,3
1723,24,88,7,67,1,1,1
1724,24,80,9,68,3,3,3
1725,14,64,8,61,1,1,2
1726,27,67,8,66,1,1,1
1727,17,64,7,64,1,2,2
1728,25,85,5,67,1,3,3
1729,22,64,6,64,1,2,3
1730,31,90,7,72,1,0,1
1731,19,61,7,62,1,2,3
1732,18,70,5,63,1,2,1
1733,20,96,8,70,1,1,1
1734,18,89,5,69,1,3,2
1735,25,63,9,64,2,3,2
1736,10,93,7,66,2,2,2
1737,14,80,8,67,2,3,1
1738,14,94,8,71,2,4,2
1739,26,84,10,70,2,0,1
1740,30,87,7,69,2,2,2
1741,19,100,6,68,3,0,1
1742,19,69,6,64,2,1,1
1743,20,85,9,70,1,3,2
1744,27,78,5,69,2,0,2
1745,14,62,6,63,2,0,3
1746,21,61,7,60,2,1,2
1747,26,65,7,65,2,2,1
1748,23,86,8,67,2,0,1
1749,21,83,5,66,1,1,2
1750,26,82,7,68,2,3,1
1751,4,61,7,58,3,0,1
1752,24,79,5,67,2,0,2
1753,16,97,8,68,1,0,2
1754,9,76,7,62,2,1,1
1755,23,85,7,69,3,2,1
1756,28,91,6,73,3,1,2
1757,19,91,6,66,2,2,1
1758,26,81,5,67,2,0,2
1759,30,94,8,71,2,1,2
1760,28,76,9,66,2,1,1
1761,30,96,10,74,2,0,3
1762,24,70,8,67,1,2,1
1763,20,71,6,68,3,2,2
1764,10,62,6,61,3,2,1
1765,19,92,8,69,2,2,2
1766,15,77,7,65,1,4,1
1767,33,69,7,71,2,2,2
1768,19,69,7,61,2,1,1
1769,21,96,9,70,2,0,1
1770,23,93,6,70,2,2,2
1771,20,82,9,69,1,1,2
1772,30,85,7,70,3,2,1
1773,16,79,6,67,2,4,1
1774,21,76,6,63,1,2,1
1775,16,97,7,70,2,1,3
1776,12,65,8,61,2,1,3
1777,16,77,6,64,1,1,1
1778,20,74,8,65,3,2,2
1779,17,80,6,65,2,1,2
1780,16,78,7,66,3,3,1
1781,12,81,5,66,1,1,2
1782,20,66,8,63,2,2,2
1783,11,81,7,66,2,3,2
1784,25,70,9,64,3,0,1
1785,20,67,8,65,2,3,1
1786,11,63,7,62,1,3,3
1787,18,91,9,71,3,4,3
1788,15,77,8,63,1,1,1
1789,22,85,9,70,3,0,2
1790,28,89,6,70,1,2,1
1791,9,87,8,65,2,1,2
1792,21,79,8,66,2,1,1
1793,19,76,5,66,2,2,2
1794,24,75,9,68,3,0,2
1795,21,86,5,68,2,1,1
1796,15,80,5,69,2,4,2
1797,18,94,4,71,2,3,3
1798,15,95,8,69,1,2,1
1799,26,67,5,68,2,0,2
1800,20,65,6,67,2,2,1
1801,31,85,8,72,2,2,1
1802,20,72,7,68,3,2,2
1803,16,61,6,60,1,0,3
1804,11,96,5,68,3,2,1
1805,9,69,7,65,3,1,3
1806,10,97,8,67,3,0,1
1807,22,89,8,70,1,4,3
1808,23,91,10,70,3,0,1
1809,11,68,6,61,1,3,1
1810,25,69,5,68,2,2,3
1811,17,81,7,67,3,1,1
1812,21,67,7,62,2,3,1
1813,30,72,7,66,2,0,3
1814,25,73,6,69,2,3,3
1815,18,66,4,66,2,2,2
1816,15,68,5,64,2,0,3
1817,7,92,8,66,3,1,1
1818,16,67,7,63,1,2,2
1819,19,61,8,62,1,1,2
1820,14,85,8,65,1,1,3
1821,19,99,8,68,1,0,3
1822,20,73,8,65,1,1,1
1823,19,65,7,63,1,1,1
1824,16,83,7,68,2,3,2
1825,21,96,4,72,1,2,3
1826,23,91,6,69,2,2,1
1827,13,85,6,66,1,1,1
1828,28,73,7,68,3,2,1
1829,19,82,6,64,2,1,2
1830,20,64,8,61,1,1,1
1831,24,87,6,67,3,0,1
1832,21,89,9,68,2,0,2
1833,26,99,6,74,3,2,2
1834,22,70,6,67,2,3,2
1835,16,61,6,64,2,2,2
1836,22,82,6,69,2,3,2
1837,13,88,9,63,2,0,1
1838,21,92,7,67,2,0,1
1839,20,68,7,65,2,1,2
1840,19,70,6,67,2,5,2
1841,19,81,7,68,2,1,1
1842,9,73,7,62,2,3,1
1843,17,94,7,70,2,1,1
1844,21,79,7,67,2,1,3
1845,21,92,9,89,2,2,3
1846,14,83,7,65,1,1,1
1847,28,91,5,69,2,2,2
1848,15,73,7,64,3,2,1
1849,26,93,6,74,2,6,3
1850,23,71,8,64,2,0,3
1851,16,82,7,64,2,0,1
1852,31,69,9,67,2,2,2
1853,13,79,6,63,3,2,2
1854,26,73,7,68,1,3,2
1855,26,71,5,66,1,0,2
1856,16,99,7,68,3,0,1
1857,28,66,5,68,2,1,3
1858,18,91,7,69,2,3,1
1859,22,99,7,71,2,3,1
1860,22,61,7,65,2,1,3
1861,19,88,8,67,2,2,2
1862,25,70,7,65,2,1,3
1863,25,62,5,65,2,0,1
1864,10,76,6,80,2,1,3
1865,28,97,7,74,3,2,2
1866,10,60,7,59,1,3,2
1867,26,84,7,69,1,2,3
1868,27,80,9,66,2,0,3
1869,13,95,7,66,2,1,1
1870,18,63,8,65,2,2,3
1871,13,87,4,67,1,3,1
1872,19,87,8,69,1,3,1
1873,18,87,10,68,3,2,2
1874,25,98,9,73,2,1,2
1875,28,93,6,71,2,1,1
1876,28,62,10,67,2,0,1
1877,17,79,7,67,1,1,3
1878,19,76,7,66,2,0,3
1879,10,72,7,63,2,3,2
1880,15,78,7,65,2,1,3
1881,26,75,4,67,2,2,3
1882,30,77,8,69,2,1,1
1883,13,99,7,67,2,1,1
1884,16,64,7,66,3,4,3
1885,20,97,7,74,1,2,2
1886,22,79,6,69,2,2,3
1887,15,85,7,66,3,0,2
1888,23,93,9,69,1,0,2
1889,17,74,8,63,1,1,3
1890,20,77,7,65,2,0,2
1891,23,76,7,64,1,1,1
1892,20,75,7,64,3,0,2
1893,17,97,6,69,1,2,2
1894,19,93,7,73,2,5,1
1895,19,64,8,62,3,1,2
1896,18,64,7,62,1,2,2
1897,18,77,6,68,3,0,2
1898,30,64,7,66,1,1,2
1899,23,85,8,68,3,2,2
1900,18,66,5,66,2,4,2
1901,24,81,6,69,1,3,2
1902,18,60,5,62,2,0,2
1903,27,73,7,68,2,2,3
1904,22,87,8,67,1,2,2
1905,19,79,9,65,2,1,1
1906,23,99,9,69,2,0,1
1907,11,95,6,67,3,2,1
1908,13,74,7,64,3,0,2
1909,13,62,6,62,2,3,3
1910,21,94,9,71,1,5,3
1911,30,96,9,72,2,0,2
1912,33,93,7,74,1,0,2
1913,24,65,6,66,1,1,2
1914,23,100,4,72,2,2,2
1915,9,70,5,65,2,1,3
1916,17,89,4,67,3,0,1
1917,15,96,5,70,3,2,2
1918,16,69,10,62,2,0,1
1919,19,96,5,66,3,0,1
1920,17,72,5,65,2,2,3
1921,8,99,6,70,3,2,2
1922,24,71,10,69,1,2,2
1923,14,98,7,70,1,3,3
1924,21,62,8,66,2,2,3
1925,32,88,7,73,1,1,1
1926,14,81,4,69,1,3,2
1927,5,79,9,66,1,3,2
1928,18,69,8,65,2,4,2
1929,27,88,7,70,3,2,1
1930,32,68,10,70,2,0,2
1931,13,82,6,67,3,2,1
1932,23,70,7,68,3,1,1
1933,17,98,6,68,1,1,2
1934,19,61,9,61,2,0,1
1935,36,68,8,70,3,2,2
1936,11,70,7,65,3,0,1
1937,22,77,5,66,2,3,3
1938,23,69,6,67,2,3,3
1939,27,80,5,69,3,3,3
1940,21,95,9,69,2,1,1
1941,22,88,5,67,1,1,1
1942,18,83,9,66,2,0,2
1943,22,64,9,63,2,1,3
1944,18,88,6,67,1,0,2
1945,24,67,6,64,2,0,1
1946,18,91,6,68,2,2,1
1947,22,70,8,65,1,2,1
1948,20,77,9,65,2,2,2
1949,27,74,9,65,3,1,1
1950,20,94,6,70,2,0,2
1951,9,65,9,62,2,1,3
1952,28,83,9,68,2,0,1
1953,15,66,7,62,1,0,3
1954,16,88,7,68,2,0,2
1955,16,96,9,72,2,0,2
1956,28,77,9,70,1,1,3
1957,7,80,9,62,1,3,2
1958,39,97,10,79,2,2,1
1959,26,81,8,73,2,2,3
1960,21,80,7,68,3,1,1
1961,20,83,9,68,1,0,3
1962,22,88,10,69,2,2,1
1963,23,64,6,63,3,1,1
1964,24,93,7,74,2,5,3
1965,23,77,5,69,2,2,3
1966,21,63,8,61,2,0,1
1967,19,91,8,69,1,4,2
1968,19,75,6,64,3,2,1
1969,19,64,9,63,1,2,1
1970,27,85,6,68,1,1,1
1971,24,95,6,72,2,2,1
1972,2,96,9,65,2,3,2
1973,24,98,6,69,1,2,1
1974,21,95,5,70,1,2,2
1975,20,60,8,63,1,1,2
1976,18,75,7,62,1,0,2
1977,27,93,9,72,1,1,1
1978,26,75,8,69,2,1,1
1979,15,84,4,66,1,2,2
1980,22,84,9,71,2,2,1
1981,14,75,10,62,2,2,1
1982,12,96,9,68,2,2,2
1983,16,80,9,63,1,0,2
1984,25,79,7,66,2,0,1
1985,26,100,6,75,3,1,2
1986,23,80,7,69,3,1,3
1987,24,67,8,68,2,2,3
1988,23,81,8,69,2,5,2
1989,16,93,6,67,2,2,1
1990,23,91,6,73,2,3,2
1991,25,92,5,71,1,1,1
1992,25,88,8,71,2,2,3
1993,27,70,6,68,3,2,1
1994,24,94,7,70,2,1,3
1995,22,96,10,71,1,1,3
1996,26,68,8,69,3,1,2
1997,20,65,7,63,2,3,1
1998,15,99,8,71,2,2,2
1999,19,95,9,69,2,2,1
2000,16,96,5,71,2,2,3
2001,16,95,6,68,1,2,1
2002,19,82,7,68,2,1,2
2003,15,86,6,66,2,0,2
2004,18,82,7,67,2,3,1
2005,9,62,5,59,1,0,2
2006,21,90,8,66,2,1,1
2007,20,80,6,64,1,0,2
2008,15,86,7,64,2,1,1
2009,24,80,7,69,2,0,1
2010,26,80,8,69,3,1,2
2011,10,67,4,61,2,3,2
2012,15,71,8,62,2,0,1
2013,15,66,7,61,2,2,2
2014,14,68,8,63,3,1,2
2015,25,99,5,71,1,2,1
2016,19,66,8,65,2,1,2
2017,18,71,9,68,2,1,1
2018,8,84,7,67,2,1,3
2019,24,84,6,70,3,2,1
2020,13,66,6,64,2,3,2
2021,20,92,8,71,3,0,2
2022,22,91,8,71,1,2,2
2023,28,69,8,67,1,0,3
2024,12,72,7,63,2,0,3
2025,2,98,7,66,3,2,1
2026,21,93,7,70,2,3,3
2027,31,88,6,70,2,2,1
2028,27,63,8,67,2,3,1
2029,21,77,7,69,3,3,2
2030,17,82,9,66,1,3,3
2031,25,67,9,67,2,1,2
2032,14,78,7,65,2,0,3
2033,23,84,8,72,2,1,3
2034,23,73,6,68,2,1,2
2035,26,91,7,72,1,3,2
2036,37,94,8,76,3,1,1
2037,22,73,5,65,2,4,1
2038,17,94,8,68,2,1,2
2039,20,64,6,65,2,3,1
2040,9,94,6,66,1,0,1
2041,16,66,6,63,2,7,1
2042,18,63,7,63,2,2,3
2043,17,86,5,66,2,2,1
2044,21,79,8,69,2,2,1
2045,15,96,7,72,3,3,2
2046,27,75,10,66,2,3,3
2047,20,71,7,64,2,2,2
2048,20,80,8,67,1,0,1
2049,18,78,6,67,1,1,1
2050,21,74,5,66,2,1,2
2051,25,88,8,68,1,2,1
2052,15,90,5,65,2,0,2
2053,16,94,8,71,3,2,1
2054,18,99,10,71,2,1,2
2055,12,71,8,62,2,1,2
2056,15,89,8,69,1,2,2
2057,17,76,7,65,1,4,3
2058,25,87,6,70,1,3,2
2059,22,79,7,66,2,2,1
2060,21,100,6,70,2,0,3
2061,25,89,5,70,1,2,2
2062,19,98,7,69,2,1,1
2063,22,93,9,71,2,2,2
2064,19,96,5,69,2,1,2
2065,22,93,9,73,2,2,2
2066,17,78,9,65,1,1,2
2067,5,70,8,62,2,3,1
2068,19,75,8,67,2,2,3
2069,29,61,7,65,3,1,2
2070,26,81,7,65,1,1,2
2071,26,80,6,70,2,0,2
2072,27,81,7,70,1,1,2
2073,21,99,7,71,2,0,2
2074,21,96,10,71,1,1,1
2075,16,66,8,62,1,1,2
2076,18,75,7,65,2,4,1
2077,24,77,7,84,2,3,2
2078,27,74,6,68,2,2,2
2079,19,92,6,70,2,3,3
2080,17,81,8,68,2,1,2
2081,20,83,6,67,2,2,1
2082,24,94,6,69,1,1,1
2083,11,92,6,68,2,2,1
2084,6,65,6,59,2,3,1
2085,17,89,9,67,2,0,2
2086,13,77,7,63,1,0,3
2087,17,72,7,65,1,1,2
2088,19,62,7,63,1,1,1
2089,17,79,7,64,1,1,1
2090,29,74,6,72,3,3,1
2091,22,70,5,63,3,1,1
2092,22,88,9,66,2,2,2
2093,24,91,8,67,1,0,2
2094,13,70,8,66,3,1,3
2095,26,62,8,66,2,2,2
2096,20,94,10,68,1,1,1
2097,24,60,6,66,2,1,1
2098,14,97,5,68,2,3,2
2099,11,85,8,65,1,2,2
2100,25,73,5,67,1,0,2
2101,22,70,7,64,2,0,3
2102,15,60,7,59,1,0,1
2103,15,69,8,60,1,0,3
2104,27,66,6,65,1,1,3
2105,13,84,9,64,3,0,1
2106,30,67,6,66,2,1,1
2107,15,81,8,65,2,0,2
2108,24,84,6,69,2,2,2
2109,18,72,8,66,2,0,2
2110,24,61,5,65,2,1,1
2111,17,61,7,62,1,1,2
2112,19,61,9,60,2,2,2
2113,20,90,7,68,1,4,1
2114,14,73,9,64,2,1,2
2115,24,92,7,73,3,0,2
2116,17,77,6,64,1,1,1
2117,19,78,7,69,2,2,2
2118,14,81,8,63,1,1,1
2119,5,89,4,65,3,2,2
2120,19,71,8,65,2,2,2
2121,34,65,6,67,3,0,2
2122,25,82,5,67,2,0,1
2123,20,73,8,66,1,1,2
2124,18,78,9,68,3,1,1
2125,20,86,7,65,2,1,1
2126,23,80,5,66,2,1,1
2127,13,85,6,66,2,2,1
2128,27,82,6,69,1,2,1
2129,24,90,7,70,2,2,1
2130,24,88,7,71,2,2,2
2131,23,81,8,70,3,4,1
2132,20,87,8,68,1,2,2
2133,24,95,8,73,2,2,1
2134,24,77,8,68,3,1,1
2135,18,77,7,66,1,2,3
2136,17,91,10,67,1,1,2
2137,21,83,8,66,1,2,2
2138,29,63,8,69,2,0,2
2139,13,96,10,67,2,1,1
2140,11,61,7,61,3,5,2
2141,21,90,6,70,2,2,1
2142,20,90,9,70,2,2,1
2143,21,98,9,70,3,3,2
2144,21,62,7,64,1,1,1
2145,19,84,10,65,2,0,1
2146,29,77,7,70,2,5,1
2147,10,73,8,62,1,1,1
2148,15,64,9,64,3,1,2
2149,19,83,7,67,2,1,2
2150,10,79,8,63,3,1,1
2151,19,64,9,62,3,0,2
2152,30,84,6,72,2,2,3
2153,20,90,6,69,3,3,1
2154,21,91,9,72,2,5,1
2155,12,96,7,68,3,2,2
2156,16,76,6,64,1,1,2
2157,18,98,7,72,1,3,1
2158,18,95,8,73,1,2,1
2159,28,72,5,67,1,5,2
2160,23,66,8,64,2,0,1
2161,13,77,8,65,1,3,3
2162,21,76,9,67,1,1,1
2163,23,83,7,68,1,3,2
2164,27,83,9,72,2,2,1
2165,29,90,7,71,1,1,2
2166,14,80,7,66,2,1,2
2167,15,64,7,59,1,0,1
2168,12,94,10,68,2,1,2
2169,19,72,5,64,1,3,1
2170,23,99,8,70,1,2,3
2171,26,65,7,65,2,4,3
2172,20,98,7,72,3,2,3
2173,18,64,8,66,2,3,3
2174,21,69,9,68,3,2,2
2175,15,62,8,62,2,1,1
2176,33,88,9,70,2,1,1
2177,10,94,7,70,3,3,3
2178,21,77,7,64,2,0,1
2179,32,97,5,76,1,1,1
2180,20,84,10,67,3,1,2
2181,19,85,7,69,1,2,1
2182,18,94,7,68,2,4,2
2183,19,72,8,67,1,1,2
2184,28,74,9,69,1,0,3
2185,7,96,6,67,2,2,1
2186,29,96,9,73,1,0,1
2187,11,99,7,71,3,4,2
2188,18,96,9,70,2,4,1
2189,17,65,6,65,2,1,1
2190,24,93,8,73,2,0,2
2191,10,76,7,65,2,1,1
2192,23,100,5,73,2,4,1
2193,32,79,5,70,2,0,1
2194,12,82,6,66,3,0,1
2195,21,81,8,66,3,3,2
2196,16,73,4,64,1,4,1
2197,23,63,8,68,3,2,2
2198,20,96,7,70,2,1,3
2199,16,92,4,72,3,6,3
2200,23,66,6,66,2,2,1
2201,31,91,6,74,2,2,2
2202,19,85,7,67,1,0,2
2203,24,76,9,71,2,2,1
2204,12,70,9,60,2,2,1
2205,14,94,6,68,2,3,3
2206,23,88,6,69,2,0,2
2207,29,82,5,74,2,2,2
2208,22,84,6,71,2,2,2
2209,18,64,6,63,3,0,1
2210,20,79,7,66,3,2,1
2211,12,68,7,65,2,1,2
2212,24,68,6,60,3,0,1
2213,25,86,6,69,2,3,1
2214,17,96,6,69,2,1,1
2215,17,76,6,67,1,2,3
2216,22,68,9,65,3,1,2
2217,17,86,8,70,2,1,1
2218,20,95,8,71,1,0,1
2219,33,90,9,73,2,3,2
2220,19,95,8,70,2,0,1
2221,18,81,9,67,3,1,2
2222,16,90,8,67,2,1,3
2223,24,66,7,65,2,0,3
2224,19,74,6,69,2,2,3
2225,16,76,6,65,2,1,1
2226,28,80,8,68,1,1,1
2227,29,97,7,74,2,0,2
2228,16,95,5,68,3,0,2
2229,9,65,4,61,1,1,1
2230,26,67,10,67,3,3,1
2231,16,74,6,66,2,1,1
2232,25,72,6,69,1,8,2
2233,8,85,9,62,1,1,1
2234,25,96,5,71,1,0,1
2235,13,98,8,71,2,1,2
2236,24,86,10,72,1,0,1
2237,20,94,10,69,1,1,2
2238,14,81,6,67,2,6,1
2239,18,68,7,63,2,1,1
2240,24,81,6,68,2,1,2
2241,21,82,7,69,1,0,3
2242,24,90,9,65,1,0,1
2243,32,69,5,70,2,0,2
2244,11,75,8,65,2,2,3
2245,30,75,7,67,2,0,1
2246,21,98,9,72,2,0,1
2247,15,78,9,69,3,1,3
2248,12,90,6,69,1,2,2
2249,19,90,7,71,2,4,3
2250,26,71,8,67,2,1,2
2251,19,83,8,65,1,3,1
2252,29,96,4,70,2,2,1
2253,11,79,8,63,1,1,2
2254,20,98,9,71,2,0,2
2255,12,69,7,64,1,1,2
2256,22,63,8,69,3,5,2
2257,25,96,9,69,1,0,1
2259,4,100,8,64,1,2,1
2260,21,87,7,70,1,1,1
2261,23,97,7,74,2,0,2
2262,22,93,6,69,2,1,1
2263,27,94,7,73,2,3,1
2264,14,83,10,66,2,1,2
2265,24,75,6,67,3,1,2
2266,27,97,8,76,2,6,1
2267,9,77,7,61,1,2,2
2268,22,82,9,68,3,0,2
2269,17,78,9,63,3,1,1
2270,20,83,6,67,2,1,1
2271,22,79,6,66,1,3,3
2272,17,62,6,62,1,2,2
2273,16,95,6,69,2,0,1
2274,20,78,6,67,2,3,2
2275,13,84,8,66,1,2,2
2276,13,66,6,63,2,2,1
2277,24,60,6,64,1,1,3
2278,13,70,6,64,3,2,2
2279,24,88,8,67,2,1,1
2280,23,64,7,66,3,4,3
2281,10,96,7,68,2,1,1
2282,16,69,6,62,2,1,2
2283,27,68,5,68,1,1,2
2284,14,67,9,63,2,1,2
2286,23,91,10,72,3,2,1
2287,25,95,8,69,1,4,1
2288,18,85,10,67,3,3,2
2289,16,68,8,65,2,1,3
2290,29,71,7,69,1,1,1
2291,30,79,6,72,2,1,1
2292,26,98,6,70,2,2,1
2293,21,70,9,91,2,1,2
2294,15,89,7,65,1,2,1
2295,15,78,8,62,1,0,1
2296,23,72,8,65,2,2,1
2297,23,78,8,67,2,1,2
2298,28,63,6,67,3,4,2
2299,24,92,9,72,2,2,3
2300,11,70,7,60,1,1,2
2301,26,89,7,69,1,0,2
2302,14,63,8,61,1,0,2
2303,18,98,7,70,2,1,3
2304,22,68,4,68,3,2,3
2305,32,95,9,75,2,2,2
2306,39,92,9,75,2,1,2
2307,24,99,4,72,1,2,3
2308,19,79,5,66,3,1,1
2309,23,89,10,71,1,5,2
2310,25,75,7,70,3,4,1
2311,18,67,7,63,1,2,2
2312,31,78,6,72,1,0,2
2313,21,67,5,65,2,1,1
2314,23,99,7,71,1,3,1
2315,24,64,8,65,2,0,2
2316,23,84,7,69,2,1,2
2317,25,85,8,71,2,3,2
2318,16,82,10,68,2,2,1
2319,17,86,6,66,1,2,2
2320,13,65,7,60,1,0,3
2321,23,82,9,68,2,0,3
2322,25,71,6,67,2,1,1
2323,23,98,7,71,2,3,3
2324,30,90,10,74,3,2,2
2325,20,99,6,70,2,2,2
2326,24,62,9,63,1,2,1
2327,13,71,7,64,2,0,2
2328,18,68,10,66,3,3,1
2329,24,60,5,64,2,0,2
2330,25,70,7,69,2,1,2
2331,18,87,5,71,2,2,2
2332,20,69,6,64,2,1,1
2333,11,80,6,65,1,1,1
2334,18,96,7,69,1,2,2
2335,25,88,5,68,2,1,2
2336,23,76,7,68,2,3,2
2337,23,75,8,68,3,0,1
2338,20,78,5,65,1,1,2
2339,20,67,6,65,1,1,2
2340,16,85,10,66,1,1,3
2341,24,75,7,66,2,0,2
2342,23,94,4,71,2,2,3
2343,23,90,5,68,2,0,1
2344,17,84,7,65,1,0,3
2345,7,75,7,63,2,0,2
2346,27,68,6,66,2,1,2
2347,17,91,10,71,2,7,1
2348,15,79,10,65,2,2,1
2349,24,69,7,68,1,3,2
2350,18,68,8,66,3,2,3
2351,26,67,8,64,2,2,1
2352,24,91,9,70,3,1,1
2353,24,69,6,70,2,4,3
2354,12,81,10,66,1,1,1
2355,27,78,7,70,2,3,2
2356,22,83,8,71,2,2,2
2357,18,95,7,70,2,2,2
2358,21,95,7,70,2,1,1
2359,9,78,7,66,1,2,2
2360,22,61,5,64,1,1,1
2361,14,77,4,66,1,5,1
2362,12,84,7,68,3,1,1
2363,11,82,6,61,1,2,2
2364,27,86,8,72,2,2,1
2365,16,66,8,66,2,1,1
2366,29,86,7,68,2,1,1
2367,17,67,9,61,3,1,1
2368,10,90,7,67,1,0,2
2369,13,74,5,66,1,3,1
2370,27,88,7,74,2,3,2
2371,19,62,9,66,2,0,3
2372,17,76,4,67,2,4,2
2373,21,88,7,71,2,4,2
2374,23,69,8,66,3,0,2
2375,27,92,10,71,3,0,1
2376,29,85,9,72,3,4,1
2377,18,84,7,66,2,2,2
2378,12,74,8,62,1,1,1
2379,18,79,4,66,1,1,1
2380,22,84,5,69,2,2,1
2381,14,79,8,64,2,0,2
2382,14,88,7,69,2,4,2
2383,22,77,7,69,2,2,2
2384,20,68,7,64,3,0,1
2385,20,69,7,68,2,3,2
2386,15,60,7,63,1,4,1
2387,19,72,5,64,1,1,1
2388,14,90,7,69,2,2,2
2389,25,92,5,71,2,1,2
2390,26,68,6,67,1,2,2
2391,9,98,9,67,1,3,1
2393,11,97,8,67,2,0,2
2394,16,88,7,68,1,2,2
2395,19,89,6,69,1,1,2
2396,11,63,5,62,3,0,1
2397,14,69,6,66,3,2,3
2398,14,60,7,63,2,1,1
2399,21,89,8,67,2,2,1
2400,20,74,7,68,3,3,2
2401,16,91,8,66,1,2,2
2402,21,74,5,66,2,3,2
2403,17,93,8,67,1,0,1
2404,18,65,5,66,2,1,3
2405,30,67,8,69,2,1,2
2406,28,74,8,72,3,2,2
2407,12,76,4,60,2,0,1
2408,25,74,8,68,3,0,1
2409,25,91,8,72,2,3,2
2410,13,64,9,64,1,1,3
2411,25,74,6,65,3,0,3
2412,29,93,7,76,2,3,2
2413,13,63,8,59,2,0,1
2414,14,98,8,67,1,0,1
2415,26,99,8,73,2,4,2
2416,22,64,6,64,1,1,2
2417,23,72,8,67,1,3,2
2418,22,75,8,69,1,3,3
2419,22,91,7,69,2,1,1
2420,12,84,6,67,2,2,2
2421,26,86,6,72,2,2,1
2422,27,90,9,86,1,2,1
2423,19,65,8,62,2,0,1
2424,20,93,7,69,2,1,2
2425,11,88,7,68,1,2,2
2426,23,83,4,99,1,1,2
2427,23,96,7,70,2,1,1
2428,20,88,5,68,2,2,2
2429,27,68,7,67,1,0,2
2430,18,77,9,66,1,1,1
2431,23,80,6,66,1,0,3
2432,14,62,7,62,2,2,1
2433,20,98,8,72,3,3,3
2434,19,65,7,64,2,0,2
2435,21,88,6,68,1,1,2
2436,18,80,7,66,2,2,1
2437,19,61,8,68,3,4,2
2438,25,97,7,75,3,3,3
2439,17,94,7,67,3,3,1
2440,10,81,9,65,2,2,1
2441,30,69,8,68,2,2,2
2442,28,65,5,67,3,2,1
2443,12,75,8,63,3,1,1
2444,24,70,8,67,1,2,2
2445,17,80,5,67,2,0,1
2446,22,99,4,73,3,2,2
2447,22,83,5,67,3,0,1
2448,19,96,7,71,2,1,3
2449,15,86,9,67,2,2,2
2450,16,79,6,68,2,0,3
2451,15,94,8,68,2,1,3
2452,15,79,4,66,2,1,3
2453,20,95,7,68,1,0,1
2454,16,72,6,63,2,2,2
2455,24,65,10,68,2,2,2
2456,29,94,4,74,2,1,2
2457,17,83,7,65,1,3,1
2458,21,96,4,69,2,1,1
2459,23,98,6,70,2,1,1
2460,23,62,4,65,3,3,2
2461,20,80,10,68,2,1,2
2462,24,75,6,65,2,0,2
2463,23,85,7,68,1,0,3
2464,13,92,7,68,1,4,1
2465,25,71,5,66,1,0,1
2466,25,82,9,70,3,0,3
2467,15,88,8,66,2,1,3
2468,20,65,8,64,2,0,1
2469,24,93,5,70,2,1,1
2470,19,84,9,68,1,1,3
2471,26,98,9,74,1,4,1
2472,34,74,7,71,2,2,1
2473,15,64,8,61,1,0,1
2474,12,80,7,64,2,3,1
2475,22,63,5,64,3,2,3
2476,24,99,7,73,2,0,2
2477,19,62,6,62,2,0,1
2478,29,90,7,71,2,0,3
2479,12,81,9,68,2,2,2
2480,24,75,5,67,3,2,2
2481,16,63,6,63,3,1,2
2482,30,85,6,71,2,2,2
2483,32,83,6,72,1,1,3
2484,15,71,6,66,3,3,2
2485,17,96,7,67,1,1,2
2486,25,72,8,66,2,0,1
2487,18,78,8,68,2,4,3
2488,20,82,7,64,1,0,2
2489,20,64,8,65,3,1,2
2490,8,97,10,66,3,0,1
2491,20,75,7,69,3,1,2
2492,16,63,9,64,1,2,2
2493,17,75,8,65,2,1,1
2494,29,84,10,72,3,3,1
2495,12,81,8,65,1,1,2
2496,25,88,6,70,2,2,2
2497,18,62,7,64,2,2,2
2498,18,71,7,62,1,1,1
2499,25,93,8,69,3,0,1
2500,22,63,6,62,1,1,2
2501,23,94,9,69,2,2,1
2502,26,64,7,66,2,3,2
2503,18,93,8,71,2,2,2
2504,16,74,7,66,1,4,1
2505,13,84,7,64,2,0,1
2506,15,66,7,63,3,2,3
2507,38,63,8,69,3,1,2
2508,27,69,10,68,2,1,2
2509,12,65,4,63,2,0,2
2510,12,72,8,64,3,1,3
2511,23,81,7,66,2,0,1
2512,23,84,7,71,2,1,3
2513,23,92,4,72,3,0,3
2514,18,86,8,88,2,2,1
2515,19,84,7,66,1,1,1
2516,22,76,6,65,2,0,1
2517,21,79,7,66,1,2,2
2518,7,77,7,62,3,4,1
2519,19,94,4,68,2,4,1
2520,15,69,7,65,3,2,1
2521,21,60,8,62,1,0,1
2522,38,86,6,74,3,1,1
2523,22,68,7,64,2,0,2
